,material_id,cif
1559,1559,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.55021000
_cell_length_b   4.44227000
_cell_length_c   4.50484884
_cell_angle_alpha   117.14804429
_cell_angle_beta   90.82495437
_cell_angle_gamma   109.57029000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   58.36974402
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.33245246  0.03463706  0.77444087  1
  C  C1  1  0.46183231  0.40051671  0.00258500  1
  C  C2  1  0.01549453  0.40197130  0.45767171  1
  C  C3  1  0.77442733  0.71794105  0.00924845  1
  C  C4  1  0.77874246  0.03350173  0.31967738  1
  C  C5  1  0.49063565  0.90468161  0.48121684  1
  C  C6  1  0.01975010  0.71763532  0.76815986  1
  C  C7  1  0.30375046  0.53055982  0.29591690  1
"
1560,1560,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44293000
_cell_length_b   4.19928158
_cell_length_c   6.28889632
_cell_angle_alpha   106.38879702
_cell_angle_beta   101.16569055
_cell_angle_gamma   90.00801909
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   60.61917242
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.14206036  0.79787358  0.59854066  1
  C  C1  1  0.81948303  0.07587535  0.95158358  1
  C  C2  1  0.48959444  0.42276496  0.29140905  1
  C  C3  1  0.04247763  0.53755664  0.39696042  1
  C  C4  1  0.69429031  0.91388982  0.70341478  1
  C  C5  1  0.84163038  0.75027230  0.99522248  1
  C  C6  1  0.34715621  0.59789851  0.00603042  1
  C  C7  1  0.36476544  0.26769244  0.04223861  1
"
1561,1561,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47267000
_cell_length_b   4.06622000
_cell_length_c   5.24487000
_cell_angle_alpha   71.00373000
_cell_angle_beta   90.06569000
_cell_angle_gamma   90.02084000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   49.86218137
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.40442554  0.78659111  0.58475551  1
  C  C1  1  0.40430625  0.78660901  0.08641805  1
  C  C2  1  0.90412596  0.33877920  0.94614755  1
  C  C3  1  0.40416933  0.13094256  0.99827022  1
  C  C4  1  0.90486376  0.33818894  0.44701541  1
  C  C5  1  0.90436307  0.57895560  0.63801333  1
  C  C6  1  0.40488617  0.13068258  0.49956010  1
  C  C7  1  0.90432321  0.57911960  0.13801392  1
"
1562,1562,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.77731000
_cell_length_b   4.18241000
_cell_length_c   4.28027505
_cell_angle_alpha   61.82211546
_cell_angle_beta   84.06721641
_cell_angle_gamma   85.51330000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   59.25420803
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.81406171  0.39974900  0.07283279  1
  C  C1  1  0.04713739  0.78417932  0.45576565  1
  C  C2  1  0.81391216  0.72744928  0.74517552  1
  C  C3  1  0.29473754  0.48971526  0.50926129  1
  C  C4  1  0.52744382  0.54704520  0.22002872  1
  C  C5  1  0.29408347  0.16316733  0.83482893  1
  C  C6  1  0.52723288  0.87452892  0.89237992  1
  C  C7  1  0.04777492  0.11083780  0.13020397  1
"
1563,1563,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76834000
_cell_length_b   4.14877000
_cell_length_c   4.17497892
_cell_angle_alpha   80.97227507
_cell_angle_beta   66.10188020
_cell_angle_gamma   86.06993000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   58.93548955
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.48849407  0.22792892  0.77904529  1
  C  C1  1  0.81626364  0.22957670  0.45490881  1
  C  C2  1  0.19409729  0.47531811  0.83291326  1
  C  C3  1  0.86642506  0.47381545  0.15715545  1
  C  C4  1  0.10363650  0.99649800  0.39573762  1
  C  C5  1  0.43121878  0.99704680  0.06914008  1
  C  C6  1  0.58054913  0.70870247  0.21709081  1
  C  C7  1  0.25278933  0.70819324  0.54383527  1
"
1564,1564,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.23438000
_cell_length_b   3.37176000
_cell_length_c   4.63979285
_cell_angle_alpha   111.28493419
_cell_angle_beta   90.07007420
_cell_angle_gamma   89.82129000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   47.14771903
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.84287271  0.00087480  0.19133530  1
  C  C1  1  0.24800606  0.38121753  0.88904933  1
  C  C2  1  0.33122916  0.73069616  0.19121343  1
  C  C3  1  0.92413490  0.04768085  0.88906676  1
  C  C4  1  0.74879713  0.34977854  0.49238753  1
  C  C5  1  0.42313627  0.68375724  0.49242849  1
  C  C6  1  0.58671388  0.11886749  0.69718906  1
  C  C7  1  0.08667149  0.61242679  0.68472441  1
"
1565,1565,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48185000
_cell_length_b   3.79420000
_cell_length_c   5.95480447
_cell_angle_alpha   84.19124356
_cell_angle_beta   77.99851716
_cell_angle_gamma   89.98743000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   54.55443311
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.58422845  0.77388100  0.79373185  1
  C  C1  1  0.90479950  0.84037179  0.14977236  1
  C  C2  1  0.33716067  0.84841585  0.28591271  1
  C  C3  1  0.25067732  0.11979477  0.45994705  1
  C  C4  1  0.01664073  0.77873005  0.93022651  1
  C  C5  1  0.24610363  0.52977542  0.46764873  1
  C  C6  1  0.67473014  0.09308478  0.61294216  1
  C  C7  1  0.67061744  0.50415854  0.61954204  1
"
1566,1566,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42397000
_cell_length_b   4.16738000
_cell_length_c   5.84731000
_cell_angle_alpha   107.30792000
_cell_angle_beta   101.08093000
_cell_angle_gamma   90.55451000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   55.20020334
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.51266982  0.58617086  0.46747625  1
  C  C1  1  0.35760711  0.98293837  0.16545897  1
  C  C2  1  0.04569965  0.12551284  0.54776756  1
  C  C3  1  0.72044465  0.50955530  0.89843438  1
  C  C4  1  0.02925475  0.75561193  0.50180242  1
  C  C5  1  0.17421385  0.35825349  0.80467593  1
  C  C6  1  0.48667201  0.21683430  0.42198584  1
  C  C7  1  0.81027796  0.83040672  0.07317334  1
"
1567,1567,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49785000
_cell_length_b   2.49986000
_cell_length_c   8.42667363
_cell_angle_alpha   93.18922118
_cell_angle_beta   92.46254056
_cell_angle_gamma   96.71529000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   52.11156950
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.31485975  0.19515942  0.31415650  1
  C  C1  1  0.77636662  0.24666392  0.89344334  1
  C  C2  1  0.26471434  0.26544759  0.81364925  1
  C  C3  1  0.26005480  0.25892639  0.63962446  1
  C  C4  1  0.27536542  0.74447557  0.56037732  1
  C  C5  1  0.30993505  0.18814843  0.14015546  1
  C  C6  1  0.79831434  0.20662498  0.06033926  1
  C  C7  1  0.29978678  0.70966290  0.39346891  1
"
1568,1568,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44967000
_cell_length_b   3.36582000
_cell_length_c   7.56167995
_cell_angle_alpha   80.46922772
_cell_angle_beta   80.71987083
_cell_angle_gamma   68.70996000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   56.94228838
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.48132834  0.68158035  0.19604138  1
  C  C1  1  0.53829422  0.94469190  0.81720796  1
  C  C2  1  0.62504660  0.96391810  0.62465225  1
  C  C3  1  0.16714815  0.97322842  0.53295260  1
  C  C4  1  0.23722598  0.02644048  0.33669303  1
  C  C5  1  0.99542602  0.93595100  0.90924348  1
  C  C6  1  0.68544493  0.22269413  0.24519361  1
  C  C7  1  0.92778966  0.87881232  0.10538579  1
"
1569,1569,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.41798000
_cell_length_b   2.61866000
_cell_length_c   8.61904938
_cell_angle_alpha   83.03266874
_cell_angle_beta   82.17716105
_cell_angle_gamma   89.53415000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   53.66558225
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.81351531  0.44610883  0.83089410  1
  C  C1  1  0.18793644  0.35268079  0.08483546  1
  C  C2  1  0.13823590  0.82218149  0.16308038  1
  C  C3  1  0.51227568  0.68388607  0.41681118  1
  C  C4  1  0.27546006  0.41622806  0.91238522  1
  C  C5  1  0.43327674  0.57561134  0.58289606  1
  C  C6  1  0.05030646  0.73666289  0.33564919  1
  C  C7  1  0.89336432  0.52627612  0.66450360  1
"
1570,1570,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.83900000
_cell_length_b   4.66887000
_cell_length_c   4.66935314
_cell_angle_alpha   76.28179671
_cell_angle_beta   79.48678390
_cell_angle_gamma   87.86103000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   59.11587535
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.10907341  0.37464118  0.04255461  1
  C  C1  1  0.10889416  0.85256174  0.06796111  1
  C  C2  1  0.10638538  0.53606151  0.75238361  1
  C  C3  1  0.10554962  0.84734248  0.75777959  1
  C  C4  1  0.10743591  0.08457635  0.20436738  1
  C  C5  1  0.11109976  0.56258226  0.22956034  1
  C  C6  1  0.11132980  0.08990637  0.51460113  1
  C  C7  1  0.11115436  0.40135431  0.51987734  1
"
1571,1571,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.82740000
_cell_length_b   4.34397000
_cell_length_c   4.05066000
_cell_angle_alpha   116.57588000
_cell_angle_beta   93.13204000
_cell_angle_gamma   95.53574000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   59.58726423
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.80548540  0.20714031  0.10152591  1
  C  C1  1  0.80332188  0.88223819  0.10378737  1
  C  C2  1  0.27768385  0.12052147  0.58127322  1
  C  C3  1  0.03483341  0.49792132  0.33471811  1
  C  C4  1  0.51221849  0.06188432  0.81054826  1
  C  C5  1  0.03585904  0.82267804  0.33241782  1
  C  C6  1  0.51058782  0.73628130  0.81243969  1
  C  C7  1  0.27856501  0.44575094  0.57917432  1
"
1572,1572,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47723000
_cell_length_b   4.18945325
_cell_length_c   4.80655161
_cell_angle_alpha   64.19434969
_cell_angle_beta   89.77140553
_cell_angle_gamma   89.49926512
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   44.90723260
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.77382443  0.24849092  0.69031821  1
  C  C1  1  0.27420608  0.67061136  0.84579540  1
  C  C2  1  0.77321624  0.87844892  0.69025802  1
  C  C3  1  0.27269041  0.30110378  0.84567466  1
  C  C4  1  0.27406105  0.00386354  0.17909439  1
  C  C5  1  0.77350744  0.42686008  0.33389603  1
  C  C6  1  0.27259844  0.63449652  0.17904106  1
  C  C7  1  0.77305311  0.05678510  0.33385102  1
"
1573,1573,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.19017000
_cell_length_b   3.47431000
_cell_length_c   5.69396785
_cell_angle_alpha   87.58514575
_cell_angle_beta   87.27183667
_cell_angle_gamma   68.41697000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   58.59784795
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.43527140  0.77937740  0.32028116  1
  C  C1  1  0.80168815  0.40646727  0.78225323  1
  C  C2  1  0.11971741  0.09258707  0.17013726  1
  C  C3  1  0.93639412  0.27389534  0.55128121  1
  C  C4  1  0.11618009  0.09219821  0.93243326  1
  C  C5  1  0.30253351  0.91353827  0.55106763  1
  C  C6  1  0.80573043  0.40719559  0.32055912  1
  C  C7  1  0.43207291  0.77916873  0.78200152  1
"
1574,1574,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52633000
_cell_length_b   4.29809000
_cell_length_c   4.71227101
_cell_angle_alpha   68.38079547
_cell_angle_beta   78.06631960
_cell_angle_gamma   84.98809000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   46.53662503
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.59750596  0.15115546  0.72430948  1
  C  C1  1  0.41582376  0.09506937  0.08279858  1
  C  C2  1  0.16274349  0.64047400  0.73389787  1
  C  C3  1  0.22009441  0.44784552  0.05605772  1
  C  C4  1  0.87836657  0.91275758  0.25635880  1
  C  C5  1  0.69656885  0.85618556  0.61427350  1
  C  C6  1  0.07471859  0.56013902  0.28225300  1
  C  C7  1  0.13174676  0.36703969  0.60434205  1
"
1575,1575,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.73990000
_cell_length_b   4.65590908
_cell_length_c   4.67309000
_cell_angle_alpha   76.36667172
_cell_angle_beta   88.66691000
_cell_angle_gamma   88.80238604
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   57.91069087
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.35619082  0.30931749  0.64341679  1
  C  C1  1  0.35629864  0.47096313  0.35340451  1
  C  C2  1  0.35687967  0.01940073  0.80538472  1
  C  C3  1  0.35815759  0.33510023  0.12078103  1
  C  C4  1  0.35723944  0.02533200  0.11520303  1
  C  C5  1  0.35758125  0.78090350  0.35851212  1
  C  C6  1  0.35819746  0.78692254  0.66929375  1
  C  C7  1  0.35833004  0.49722887  0.83093284  1
"
1576,1576,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.44298000
_cell_length_b   3.46813077
_cell_length_c   4.61269164
_cell_angle_alpha   90.01293584
_cell_angle_beta   111.35076620
_cell_angle_gamma   94.52289262
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   51.11408769
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.75946606  0.73363571  0.87105109  1
  C  C1  1  0.65665429  0.82002713  0.54406068  1
  C  C2  1  0.19822180  0.87714118  0.38659562  1
  C  C3  1  0.99948616  0.16245605  0.55369356  1
  C  C4  1  0.09569313  0.96345958  0.05961269  1
  C  C5  1  0.60009570  0.47592019  0.03306509  1
  C  C6  1  0.85533783  0.53470448  0.37699246  1
  C  C7  1  0.25508894  0.22106957  0.89753921  1
"
1577,1577,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44386000
_cell_length_b   3.90469000
_cell_length_c   6.56712000
_cell_angle_alpha   92.45989000
_cell_angle_beta   89.96496000
_cell_angle_gamma   89.95935000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   62.60907033
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.00907486  0.37707854  0.63995622  1
  C  C1  1  0.00957211  0.76477097  0.07575917  1
  C  C2  1  0.50874356  0.35022860  0.74034454  1
  C  C3  1  0.51078037  0.46865762  0.32679203  1
  C  C4  1  0.00940877  0.06444797  0.99392244  1
  C  C5  1  0.50927737  0.25198585  0.95493901  1
  C  C6  1  0.50981851  0.57592976  0.11363708  1
  C  C7  1  0.01053675  0.43276629  0.42598880  1
"
