,material_id,cif
2514,2514,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51214000
_cell_length_b   4.10917000
_cell_length_c   5.92232388
_cell_angle_alpha   110.27380577
_cell_angle_beta   90.03107442
_cell_angle_gamma   90.00684000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   57.34754363
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.24733043  0.42547267  0.64581051  1
  C  C1  1  0.74718890  0.85958253  0.25694869  1
  C  C2  1  0.74910213  0.26367996  0.01772038  1
  C  C3  1  0.24659394  0.42501230  0.39000871  1
  C  C4  1  0.74863394  0.99159168  0.77806438  1
  C  C5  1  0.24682729  0.79761216  0.38948693  1
  C  C6  1  0.74712187  0.23084892  0.25726372  1
  C  C7  1  0.24745764  0.05362370  0.64542503  1
  C  C8  1  0.74879654  0.58717925  0.01762818  1
  C  C9  1  0.74848362  0.62010012  0.77837506  1
"
2515,2515,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48259000
_cell_length_b   3.88482000
_cell_length_c   6.18154654
_cell_angle_alpha   89.88808565
_cell_angle_beta   101.56731864
_cell_angle_gamma   89.93202000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   58.40637242
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.30232069  0.52654972  0.43316213  1
  C  C1  1  0.95204771  0.33248765  0.73776690  1
  C  C2  1  0.64386125  0.82620554  0.11618520  1
  C  C3  1  0.08096065  0.33261042  0.99048794  1
  C  C4  1  0.73340848  0.52628562  0.29402589  1
  C  C5  1  0.39026235  0.22683972  0.61195052  1
  C  C6  1  0.95170762  0.72045727  0.73734437  1
  C  C7  1  0.64458829  0.22646655  0.11657617  1
  C  C8  1  0.38961592  0.82654378  0.61142304  1
  C  C9  1  0.08054453  0.72066714  0.99014073  1
"
2516,2516,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93122000
_cell_length_b   4.17502000
_cell_length_c   4.85224000
_cell_angle_alpha   71.39628000
_cell_angle_beta   73.84123000
_cell_angle_gamma   84.95344000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.49624158
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.54903012  0.82284002  0.87484999  1
  C  C1  1  0.43475200  0.71195020  0.67188142  1
  C  C2  1  0.43612035  0.71195888  0.18939789  1
  C  C3  1  0.80481123  0.07777882  0.74683674  1
  C  C4  1  0.95208410  0.22621717  0.91421560  1
  C  C5  1  0.83976191  0.11432510  0.22919283  1
  C  C6  1  0.58472610  0.85883034  0.35708760  1
  C  C7  1  0.95327457  0.22567609  0.43241744  1
  C  C8  1  0.19372481  0.46939183  0.70145937  1
  C  C9  1  0.19249992  0.47039104  0.40153672  1
"
2517,2517,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44696000
_cell_length_b   2.50857000
_cell_length_c   10.36315804
_cell_angle_alpha   91.99693070
_cell_angle_beta   89.98851037
_cell_angle_gamma   89.63225000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   63.57295541
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.56370355  0.08434249  0.31410917  1
  C  C1  1  0.06347110  0.54588658  0.00158469  1
  C  C2  1  0.06575850  0.04789882  0.79469404  1
  C  C3  1  0.06384185  0.09374624  0.39159363  1
  C  C4  1  0.06439281  0.10113460  0.52453500  1
  C  C5  1  0.56443456  0.09909912  0.59291319  1
  C  C6  1  0.56566207  0.06652178  0.72822777  1
  C  C7  1  0.06341735  0.56453862  0.14158887  1
  C  C8  1  0.06469052  0.03702719  0.93561849  1
  C  C9  1  0.56323828  0.57352328  0.21941943  1
"
2518,2518,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.40883000
_cell_length_b   3.43256000
_cell_length_c   5.76856000
_cell_angle_alpha   105.48949000
_cell_angle_beta   91.05188000
_cell_angle_gamma   84.29693000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   64.72211514
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.65243737  0.20920086  0.75435070  1
  C  C1  1  0.79706474  0.72450330  0.16200617  1
  C  C2  1  0.72109694  0.64869449  0.89658401  1
  C  C3  1  0.54786482  0.04116735  0.29172158  1
  C  C4  1  0.06643501  0.51696722  0.27243569  1
  C  C5  1  0.00063827  0.85646717  0.74946931  1
  C  C6  1  0.30781703  0.19689428  0.13855316  1
  C  C7  1  0.46511858  0.26392845  0.53187700  1
  C  C8  1  0.37413033  0.98959690  0.88771982  1
  C  C9  1  0.16004810  0.56433267  0.52359716  1
"
2519,2519,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.36032000
_cell_length_b   4.21152000
_cell_length_c   5.38946000
_cell_angle_alpha   77.55248000
_cell_angle_beta   88.77251000
_cell_angle_gamma   74.07550000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   71.56307248
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.63856898  0.19241230  0.03067686  1
  C  C1  1  0.23871458  0.39255765  0.63082873  1
  C  C2  1  0.03763716  0.99250291  0.43098452  1
  C  C3  1  0.03590354  0.32617215  0.43142375  1
  C  C4  1  0.23667123  0.72621660  0.63163465  1
  C  C5  1  0.63690698  0.52610160  0.03123046  1
  C  C6  1  0.83542006  0.92624769  0.23211607  1
  C  C7  1  0.43469754  0.12649430  0.83202092  1
  C  C8  1  0.43701251  0.79268807  0.83148441  1
  C  C9  1  0.83795403  0.59249044  0.23136384  1
"
2520,2520,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.87331000
_cell_length_b   4.22477000
_cell_length_c   4.56481000
_cell_angle_alpha   102.18808000
_cell_angle_beta   95.27707000
_cell_angle_gamma   86.76470000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.65206626
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.85755134  0.96368200  0.10536402  1
  C  C1  1  0.25379669  0.36461444  0.21413636  1
  C  C2  1  0.63796585  0.74623808  0.45894809  1
  C  C3  1  0.61459859  0.72196009  0.96856562  1
  C  C4  1  0.06910574  0.17499837  0.65992140  1
  C  C5  1  0.48134188  0.59628184  0.18443252  1
  C  C6  1  0.26572734  0.37622320  0.53684034  1
  C  C7  1  0.05658308  0.16312649  0.98156942  1
  C  C8  1  0.51197667  0.61580946  0.67501608  1
  C  C9  1  0.86678302  0.97664063  0.42885615  1
"
2521,2521,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45921000
_cell_length_b   2.54633000
_cell_length_c   9.95297703
_cell_angle_alpha   89.28951866
_cell_angle_beta   82.91338687
_cell_angle_gamma   89.99376000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   61.84421266
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.26281148  0.89727787  0.24914514  1
  C  C1  1  0.97888171  0.91764923  0.81317756  1
  C  C2  1  0.80266032  0.89958309  0.16787599  1
  C  C3  1  0.84975133  0.40621587  0.07483202  1
  C  C4  1  0.58381592  0.90796468  0.60260280  1
  C  C5  1  0.65600046  0.90396178  0.46020213  1
  C  C6  1  0.39229676  0.41064501  0.98741371  1
  C  C7  1  0.04784926  0.91060407  0.67362608  1
  C  C8  1  0.43948263  0.91702762  0.89438112  1
  C  C9  1  0.19288593  0.90162767  0.38886044  1
"
2522,2522,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.98264000
_cell_length_b   4.25728000
_cell_length_c   4.34342232
_cell_angle_alpha   64.62929191
_cell_angle_beta   66.85323647
_cell_angle_gamma   97.68407000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   56.99528955
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.32059510  0.53034111  0.69158603  1
  C  C1  1  0.67600749  0.17575080  0.17551139  1
  C  C2  1  0.10133360  0.82457495  0.17546760  1
  C  C3  1  0.25932124  0.55085554  0.06172317  1
  C  C4  1  0.26347613  0.87492341  0.42603496  1
  C  C5  1  0.84871080  0.22827908  0.41224012  1
  C  C6  1  0.69151236  0.53525108  0.41232764  1
  C  C7  1  0.94028313  0.95361836  0.69175240  1
  C  C8  1  0.63162367  0.56307860  0.06185326  1
  C  C9  1  0.02822637  0.13981008  0.89604262  1
"
2523,2523,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.54953000
_cell_length_b   4.22946000
_cell_length_c   5.01908000
_cell_angle_alpha   65.47964000
_cell_angle_beta   85.43830000
_cell_angle_gamma   89.45423000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   68.31387220
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.84521484  0.93217064  0.10839462  1
  C  C1  1  0.58261223  0.15948918  0.61994395  1
  C  C2  1  0.84644915  0.26025787  0.10770530  1
  C  C3  1  0.68754470  0.54052075  0.89151176  1
  C  C4  1  0.26376610  0.05693212  0.50037676  1
  C  C5  1  0.94601660  0.28103848  0.38001325  1
  C  C6  1  0.68753319  0.86842741  0.89123106  1
  C  C7  1  0.58088980  0.51871910  0.62067238  1
  C  C8  1  0.26021262  0.74113395  0.50287552  1
  C  C9  1  0.94335098  0.63968149  0.38103049  1
"
2524,2524,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42881000
_cell_length_b   4.16728000
_cell_length_c   7.15875569
_cell_angle_alpha   85.05571793
_cell_angle_beta   89.99073908
_cell_angle_gamma   89.99040000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.18795233
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.23870828  0.39567579  0.10000077  1
  C  C1  1  0.73992788  0.73890199  0.44429428  1
  C  C2  1  0.24003188  0.63892222  0.52645019  1
  C  C3  1  0.74121789  0.99500977  0.78521186  1
  C  C4  1  0.73891441  0.50354951  0.02057139  1
  C  C5  1  0.24068030  0.50800572  0.72699144  1
  C  C6  1  0.24122887  0.15347664  0.76240530  1
  C  C7  1  0.23884081  0.13547439  0.24028086  1
  C  C8  1  0.74055872  0.64053162  0.82064864  1
  C  C9  1  0.73894705  0.99310815  0.30000256  1
"
2525,2525,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.35972000
_cell_length_b   4.84639000
_cell_length_c   4.91475019
_cell_angle_alpha   66.86273943
_cell_angle_beta   89.42530297
_cell_angle_gamma   81.77240000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   72.73649514
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.11447406  0.25300396  0.27169805  1
  C  C1  1  0.62418890  0.49716322  0.78889664  1
  C  C2  1  0.11372628  0.73401976  0.27329146  1
  C  C3  1  0.51338933  0.29179557  0.67777348  1
  C  C4  1  0.86948494  0.76400057  0.03182625  1
  C  C5  1  0.86945709  0.46738541  0.02999749  1
  C  C6  1  0.47478857  0.81122153  0.64226025  1
  C  C7  1  0.26270961  0.41971308  0.42013866  1
  C  C8  1  0.22396367  0.93932241  0.38452500  1
  C  C9  1  0.62326814  0.97801160  0.79048582  1
"
2526,2526,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47667000
_cell_length_b   4.25887015
_cell_length_c   5.94119262
_cell_angle_alpha   69.06719445
_cell_angle_beta   77.96921886
_cell_angle_gamma   90.02384975
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   57.05235790
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.95641323  0.66131879  0.39414809  1
  C  C1  1  0.47670274  0.18117164  0.35330463  1
  C  C2  1  0.28646212  0.18389961  0.73136333  1
  C  C3  1  0.78607598  0.96885160  0.73108791  1
  C  C4  1  0.41551912  0.44694503  0.47544229  1
  C  C5  1  0.61898249  0.32366727  0.06851962  1
  C  C6  1  0.15899689  0.18988939  0.98780916  1
  C  C7  1  0.65478247  0.70143373  0.99718620  1
  C  C8  1  0.09858760  0.80227267  0.10920304  1
  C  C9  1  0.92098317  0.96879377  0.46476872  1
"
2527,2527,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29862000
_cell_length_b   3.30535000
_cell_length_c   5.64346000
_cell_angle_alpha   90.00455000
_cell_angle_beta   90.05256000
_cell_angle_gamma   81.60395000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   60.87168060
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.27339167  0.50955849  0.48462050  1
  C  C1  1  0.27335736  0.51022721  0.75628292  1
  C  C2  1  0.35646121  0.87931475  0.35148201  1
  C  C3  1  0.84651914  0.41132680  0.12056944  1
  C  C4  1  0.62882888  0.15382076  0.75635442  1
  C  C5  1  0.99918523  0.23710839  0.88911449  1
  C  C6  1  0.62894533  0.15323176  0.48477199  1
  C  C7  1  0.99902175  0.23624476  0.35153858  1
  C  C8  1  0.35664987  0.88014602  0.88915530  1
  C  C9  1  0.53220637  0.72647485  0.12060595  1
"
2528,2528,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.39503000
_cell_length_b   3.47208000
_cell_length_c   5.47048510
_cell_angle_alpha   108.47008157
_cell_angle_beta   108.07950328
_cell_angle_gamma   89.99660000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   57.79728868
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.86530644  0.01967570  0.22130831  1
  C  C1  1  0.24202531  0.92318672  0.86701353  1
  C  C2  1  0.59590400  0.26056775  0.86668387  1
  C  C3  1  0.50157446  0.67423662  0.03182251  1
  C  C4  1  0.95144109  0.77732950  0.57611337  1
  C  C5  1  0.69089028  0.36433387  0.41088834  1
  C  C6  1  0.32622125  0.51955167  0.22115127  1
  C  C7  1  0.00576445  0.17861850  0.04014408  1
  C  C8  1  0.59558705  0.11486198  0.57583727  1
  C  C9  1  0.18671649  0.86028589  0.40236546  1
"
2529,2529,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48208000
_cell_length_b   3.78573605
_cell_length_c   7.19942986
_cell_angle_alpha   81.10001966
_cell_angle_beta   89.93331806
_cell_angle_gamma   89.88422340
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   66.83477479
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.99522715  0.28486938  0.09109153  1
  C  C1  1  0.99483627  0.01448276  0.23635617  1
  C  C2  1  0.49355594  0.69937502  0.86525035  1
  C  C3  1  0.99291646  0.54768993  0.60623035  1
  C  C4  1  0.49456043  0.92095718  0.34278155  1
  C  C5  1  0.49344310  0.57939443  0.48258574  1
  C  C6  1  0.49338535  0.16506227  0.49400592  1
  C  C7  1  0.49521624  0.43341126  0.01282421  1
  C  C8  1  0.99300540  0.13316716  0.61835032  1
  C  C9  1  0.99361177  0.79158591  0.75859925  1
"
2530,2530,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48782000
_cell_length_b   4.29160000
_cell_length_c   6.78093142
_cell_angle_alpha   106.79758218
_cell_angle_beta   99.48850096
_cell_angle_gamma   90.00405000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   68.27349490
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.24839145  0.64169327  0.13578839  1
  C  C1  1  0.98411496  0.23651077  0.67510116  1
  C  C2  1  0.98435646  0.88847940  0.67590018  1
  C  C3  1  0.73202659  0.45617259  0.10079457  1
  C  C4  1  0.34087416  0.91140822  0.34600170  1
  C  C5  1  0.24772047  0.98961795  0.13451770  1
  C  C6  1  0.50002930  0.42197106  0.70960939  1
  C  C7  1  0.73243045  0.14427204  0.10152435  1
  C  C8  1  0.49923988  0.73352199  0.70844267  1
  C  C9  1  0.89386668  0.96740240  0.46454419  1
"
